nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
-0.679704, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan,-3.724656
nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
-4.00812, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan,-0.588264
nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan,-5.370576
nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
nan,-1.484376, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
-0.50292, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
nan,-0.35052, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
-1.978152, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
-0.51816, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
-0.469392, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
